Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138818;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;SECUREZZA POST PARTO PREMIUM (12X10UN);1,000;PAK;12,000;PAQ;8816,58;8816,58;1410,65;10227,23;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628401;1002065878;Securezza;10;Anatómica;KG;1,440;;1,440;Supermercado;PH-Toalla Post-Parto;INCONTINENCIA;388,73940;02;2026;22,68;22,68;3,63;26,31;COMERCIO TRADICIONAL;50000632;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138818;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;SIEMPRE SECO BASICO G (6X6UN);1,000;PAK;6,000;PAQ;10968,30;10968,30;1754,93;12723,23;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628401;1002065878;Siempre Seco;6;Basico;KG;2520,000;;2520,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;388,73940;02;2026;28,22;28,22;4,51;32,73;COMERCIO TRADICIONAL;50000640;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138818;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;SIEMPRE SECO BASICO M (6X6UN);1,000;PAK;6,000;PAQ;9936,18;9936,18;1589,79;11525,97;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628401;1002065878;Siempre Seco;6;Basico;KG;2160,000;;2160,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;388,73940;02;2026;25,56;25,56;4,09;29,65;COMERCIO TRADICIONAL;50000639;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138818;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;SECUREZZA POST PARTO (12X15UN);2,000;PAK;24,000;PAQ;10670,94;21341,88;3414,70;24756,58;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628401;1002065878;Securezza;15;Anatómica;KG;5,016;;5,016;Supermercado;PH-Toalla Post-Parto;INCONTINENCIA;388,73940;02;2026;27,45;54,90;8,78;63,68;COMERCIO TRADICIONAL;50001021;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138818;Cuidado Personal;Venta Directa;20260211;Zona Metropolitana;3000;CHICCO BS TH ORIGINAL (24x72UN);1,000;CS;24,000;PAQ;19942,38;19942,38;3190,78;23133,16;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628401;1002065878;Chicco;72;Original;KG;9,552;;9,552;Supermercado;PH-TH Flow Pack;TOALLAS HUMEDAS;388,73940;02;2026;51,30;51,30;8,21;59,51;COMERCIO TRADICIONAL;50000974;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138819;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;FRIENDS PD REGULAR S/P (12X40UN);2,000;PAK;24,000;PAQ;10486,66;20973,31;3355,73;24329,04;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628402;1002065879;Friends;40;Regular;KG;1,704;;1,704;Supermercado;PH-Protector Diario;ABSORBENTES FEMENINA;388,73940;02;2026;26,98;53,95;8,63;62,58;COMERCIO TRADICIONAL;50001106;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138819;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;CHICCO PAÑAL DE NIÑO G REG (8X20UN);1,000;PAK;8,000;PAQ;16345,73;16345,73;2615,32;18961,05;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628402;1002065879;Chicco;20;Pañal Desechable;KG;5,392;;5,392;Supermercado;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;388,73940;02;2026;42,05;42,05;6,73;48,78;COMERCIO TRADICIONAL;50000992;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138820;Cuidado Personal;Venta Directa;20260211;Zona Metropolitana;3000;CHICCO BS COTONCITO (32x100UN);1,000;CS;32,000;PAQ;17844,80;17844,80;2855,17;20699,97;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628403;1002065880;Chicco;100;Original;KG;0,832;;0,832;Supermercado;PH-Hisopos;ALGODONES PT;388,73940;02;2026;45,90;45,90;7,34;53,25;COMERCIO TRADICIONAL;50001023;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COMERCIAL PAGA POCO, C.A;Detal;Fact. Nac. Pharsana;6000138820;Absorbentes;Venta Directa;20260211;Zona Metropolitana;3000;FRIENDS PD MANZANILLA (12X40UN);1,000;PAK;12,000;PAQ;12718,75;12718,75;2035,00;14753,75;Factura;Crédito 15 Días;20260226;VED;NA;;GV Ger. Reg. Capital;ADOLFO J. ROMERO;00-0628403;1002065880;Friends;40;Perfumado;KG;0,900;;0,900;Supermercado;PH-Protector Diario;ABSORBENTES FEMENINA;388,73940;02;2026;32,72;32,72;5,23;37,95;COMERCIO TRADICIONAL;50001110;Detal;;0010000044;30;01;X;20.02.2026 - 22:04:24;;;00100127;1000
COSMETICOS ARCOIRIS C.A.;Mayoristas;Fact. Nac. Pharsana;6000138794;Cuidado Personal;Venta Directa;20260211;Zona Centro Occid.;3000;CHICCO BS CHAMPU CABELLONORMAL(28x100ML);1,000;CS;28,000;ST;65,17;65,17;10,43;75,60;Factura;Crédito 30 Días;20260313;USD;NA;;GV Ger. Reg. Cen.Occ;LUIS O. MENDOZA;00-0628376;1002065740;Chicco;100;Original;KG;2,856;;2,856;Mayorista;PH-Champú;HIGIENE PERSONAL;0,00000;02;2026;65,17;65,17;10,43;75,60;COMERCIO TRADICIONAL;50001016;Mayoristas;;0010000058;16;01;X;20.02.2026 - 22:04:24;;;00100147;1000
COSMETICOS ARCOIRIS C.A.;Mayoristas;Fact. Nac. Pharsana;6000138794;Cuidado Personal;Venta Directa;20260211;Zona Centro Occid.;3000;CHICCO BS COTONCITO(12x300UN PAGA 200UN);1,000;CS;12,000;PAQ;35,23;35,23;5,64;40,87;Factura;Crédito 30 Días;20260313;USD;NA;;GV Ger. Reg. Cen.Occ;LUIS O. MENDOZA;00-0628376;1002065740;Chicco;300;Original;KG;0,924;;0,924;Mayorista;PH-Hisopos;ALGODONES PT;0,00000;02;2026;35,23;35,23;5,64;40,87;COMERCIO TRADICIONAL;50001051;Mayoristas;;0010000058;16;01;X;20.02.2026 - 22:04:24;;;00100147;1000
COSMETICOS ARCOIRIS C.A.;Mayoristas;Fact. Nac. Pharsana;6000138794;Cuidado Personal;Venta Directa;20260211;Zona Centro Occid.;3000;CHICCO BS MOTAS ALG (12x100UN) PROMO;1,000;CS;12,000;PAQ;40,36;40,36;6,46;46,82;Factura;Crédito 30 Días;20260313;USD;NA;;GV Ger. Reg. Cen.Occ;LUIS O. MENDOZA;00-0628376;1002065740;Chicco;100;Original;KG;1,051;;1,051;Mayorista;PH-Motas De Algodón;ALGODONES PT;0,00000;02;2026;40,36;40,36;6,46;46,82;COMERCIO TRADICIONAL;50001054;Mayoristas;;0010000058;16;01;X;20.02.2026 - 22:04:24;;;00100147;1000
COSMETICOS ARCOIRIS C.A.;Mayoristas;Fact. Nac. Pharsana;6000138794;Cuidado Personal;Venta Directa;20260211;Zona Centro Occid.;3000;CHICCO BS COLONIA (28x100ML);2,000;CS;56,000;ST;76,61;153,22;24,51;177,73;Factura;Crédito 30 Días;20260313;USD;NA;;GV Ger. Reg. Cen.Occ;LUIS O. MENDOZA;00-0628376;1002065740;Chicco;100;Original;KG;4,928;;4,928;Mayorista;PH-Colonia;HIGIENE PERSONAL;0,00000;02;2026;76,61;153,22;24,51;177,73;COMERCIO TRADICIONAL;50001011;Mayoristas;;0010000058;16;01;X;20.02.2026 - 22:04:24;;;00100147;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SIEMPRE SECO PROTEC DE CAMA HB(4X20UN);20,000;PAK;80,000;PAQ;12029,94;240598,80;38495,81;279094,61;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Siempre Seco;20;Protector de Cama;KG;83360,000;;83360,000;Supermercado;PH-Protector de Cama;INCONTINENCIA;382,63180;02;2026;31,44;628,80;100,61;729,41;COMERCIO TRADICIONAL;50000981;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SIEMPRE SECO BASICO G (6X6UN);4,000;PAK;24,000;PAQ;9573,44;38293,74;6127,00;44420,74;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Siempre Seco;6;Basico;KG;10080,000;;10080,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;382,63180;02;2026;25,02;100,08;16,01;116,09;COMERCIO TRADICIONAL;50000640;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SIEMPRE SECO BASICO M (6X6UN);5,000;PAK;30,000;PAQ;8660,88;43304,40;6928,70;50233,10;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Siempre Seco;6;Basico;KG;10800,000;;10800,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;382,63180;02;2026;22,64;113,18;18,11;131,28;COMERCIO TRADICIONAL;50000639;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SECUREZZA POST PARTO (12X15UN);5,000;PAK;60,000;PAQ;9297,99;46489,95;7438,39;53928,34;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Securezza;15;Anatómica;KG;12,540;;12,540;Supermercado;PH-Toalla Post-Parto;INCONTINENCIA;382,63180;02;2026;24,30;121,50;19,44;140,94;COMERCIO TRADICIONAL;50001021;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS TH ORIGINAL (24x72UN);5,000;CS;120,000;PAQ;17356,14;86780,70;13884,91;100665,61;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Chicco;72;Original;KG;47,760;;47,760;Supermercado;PH-TH Flow Pack;TOALLAS HUMEDAS;382,63180;02;2026;45,36;226,80;36,29;263,09;COMERCIO TRADICIONAL;50000974;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS TH ORIGINAL (20x48UN);3,000;CS;60,000;PAQ;10101,45;30304,35;4848,70;35153,05;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Chicco;48;Original;KG;15,540;;15,540;Supermercado;PH-TH Flow Pack;TOALLAS HUMEDAS;382,63180;02;2026;26,40;79,20;12,67;91,87;COMERCIO TRADICIONAL;50000975;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS COLONIA (10x220ML);1,000;CS;10,000;ST;13918,20;13918,20;2226,91;16145,11;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Chicco;220;Original;KG;1,980;;1,980;Supermercado;PH-Colonia;HIGIENE PERSONAL;382,63180;02;2026;36,37;36,37;5,82;42,19;COMERCIO TRADICIONAL;50000970;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138633;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS COLONIA (28x100ML);1,000;CS;28,000;ST;21373,80;21373,80;3419,81;24793,61;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628181;1002065546;Chicco;100;Original;KG;2,464;;2,464;Supermercado;PH-Colonia;HIGIENE PERSONAL;382,63180;02;2026;55,86;55,86;8,94;64,80;COMERCIO TRADICIONAL;50001011;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138634;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;FRIENDS TS NOCTURNA SIN ALAS (12x10UN);10,000;PAK;120,000;PAQ;8485,25;84852,48;13576,40;98428,88;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628182;1002065547;Friends;10;Nocturna;KG;15,360;;15,360;Supermercado;PH-Toalla Sanitaria;ABSORBENTES FEMENINA;382,63180;02;2026;22,18;221,76;35,48;257,24;COMERCIO TRADICIONAL;50001111;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138634;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SECUREZZA CLASSIC L REG (6x6UN);2,000;PAK;12,000;PAQ;13756,37;27512,74;4402,04;31914,78;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628182;1002065547;Securezza;6;Classic;KG;6546,000;;6546,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;382,63180;02;2026;35,95;71,90;11,50;83,41;COMERCIO TRADICIONAL;50000627;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138634;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;CHICCO PAÑAL DE NIÑO XXG REG (8X20UN);10,000;PAK;80,000;PAQ;14693,06;146930,56;23508,88;170439,44;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628182;1002065547;Chicco;20;Pañal Desechable;KG;25680,000;;25680,000;Supermercado;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;382,63180;02;2026;38,40;384,00;61,44;445,44;COMERCIO TRADICIONAL;50001139;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138634;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);10,000;PAK;80,000;PAQ;14693,06;146930,56;23508,89;170439,45;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628182;1002065547;Chicco;20;Pañal Desechable;KG;25680,000;;25680,000;Supermercado;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;382,63180;02;2026;38,40;384,00;61,44;445,44;COMERCIO TRADICIONAL;50000993;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138634;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;CHICCO PAÑAL DE NIÑO G REG (8X20UN);5,000;PAK;40,000;PAQ;14252,29;71261,44;11401,83;82663,27;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628182;1002065547;Chicco;20;Pañal Desechable;KG;26,960;;26,960;Supermercado;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;382,63180;02;2026;37,25;186,24;29,80;216,04;COMERCIO TRADICIONAL;50000992;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS GEL ANTIBACTERIAL (28x100ML);1,000;CS;28,000;ST;20763,16;20763,16;3322,11;24085,27;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;100;Gel;KG;2,520;;2,520;Supermercado;PH-Gel Antibacterial;HIGIENE PERSONAL;382,63180;02;2026;54,26;54,26;8,68;62,95;COMERCIO TRADICIONAL;50001019;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS COTONCITO (48x60UN);1,000;CS;48,000;PAQ;20588,86;20588,86;3294,22;23883,08;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;60;Original;KG;0,624;;0,624;Supermercado;PH-Hisopos;ALGODONES PT;382,63180;02;2026;53,81;53,81;8,61;62,42;COMERCIO TRADICIONAL;50001024;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS COTONCITO (32x100UN);2,000;CS;64,000;PAQ;15586,99;31173,98;4987,84;36161,82;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;100;Original;KG;1,664;;1,664;Supermercado;PH-Hisopos;ALGODONES PT;382,63180;02;2026;40,74;81,47;13,04;94,51;COMERCIO TRADICIONAL;50001023;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS TALCO (24x100G);1,000;CS;24,000;ST;26084,80;26084,80;4173,57;30258,37;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;100;Original;KG;2,434;;2,434;Supermercado;PH-Talco;HIGIENE PERSONAL;382,63180;02;2026;68,17;68,17;10,91;79,08;COMERCIO TRADICIONAL;50001045;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS TALCO (24x200G);2,000;CS;48,000;ST;46237,26;92474,52;14795,91;107270,43;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;200;Original;KG;9,600;;9,600;Supermercado;PH-Talco;HIGIENE PERSONAL;382,63180;02;2026;120,84;241,68;38,67;280,35;COMERCIO TRADICIONAL;50000969;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS TH ORIGINAL (48x24UN);5,000;CS;240,000;PAQ;17971,42;89857,08;14377,13;104234,21;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;24;Original;KG;36,960;;36,960;Supermercado;PH-TH Travel Pack;TOALLAS HUMEDAS;382,63180;02;2026;46,97;234,84;37,57;272,41;COMERCIO TRADICIONAL;50001084;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;AMY LOCION PARA BEBES (10x200ML);1,000;CS;10,000;ST;10686,93;10686,93;1709,91;12396,84;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Amy;200;Original;KG;2,170;;2,170;Supermercado;PH-Loción;HIGIENE PERSONAL;382,63180;02;2026;27,93;27,93;4,47;32,40;COMERCIO TRADICIONAL;50000495;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS ACEITE CREMOSO (28x100ML);1,000;CS;28,000;ST;19440,08;19440,08;3110,41;22550,49;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;100;Original;KG;2,758;;2,758;Supermercado;PH-Aceite;HIGIENE PERSONAL;382,63180;02;2026;50,81;50,81;8,13;58,94;COMERCIO TRADICIONAL;50001046;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138635;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;CHICCO BS ACEITE (10x220ML);1,000;CS;10,000;ST;20792,17;20792,17;3326,75;24118,92;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628183;1002065548;Chicco;220;Original;KG;1,820;;1,820;Supermercado;PH-Aceite;HIGIENE PERSONAL;382,63180;02;2026;54,34;54,34;8,69;63,03;COMERCIO TRADICIONAL;50000971;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138636;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SECUREZZA CLASSIC L (4X20UN) PROMOPACK;2,000;PAK;8,000;PAQ;29021,86;58043,71;9286,99;67330,70;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628184;1002065548;Securezza;20;Classic;KG;4992,000;;4992,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;382,63180;02;2026;75,85;151,70;24,27;175,97;COMERCIO TRADICIONAL;50001048;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138636;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;SECUREZZA COMFORT M (4X20UN) PROMOPACK;2,000;PAK;8,000;PAQ;26550,07;53100,14;8496,02;61596,16;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628184;1002065548;Securezza;20;Classic;KG;14724,000;;14724,000;Supermercado;PH-Protector Incont.;INCONTINENCIA;382,63180;02;2026;69,39;138,78;22,20;160,98;COMERCIO TRADICIONAL;50001049;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138636;Absorbentes;Venta Directa;20260209;Zona Occidente;3000;ACTIVA SEC PERDIDAS ABUNDANTES (12X10UN);3,000;PAK;36,000;PAQ;6019,54;18058,63;2889,38;20948,01;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628184;1002065548;Activa;10;Pérdida Abundante;KG;6,012;;6,012;Supermercado;PH-Toalla Incontinen;INCONTINENCIA;382,63180;02;2026;15,73;47,20;7,55;54,75;COMERCIO TRADICIONAL;50000569;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
CREA - DESARROLLOS,SOCIEDAD ANONIMA;Cadenas;Fact. Nac. Pharsana;6000138636;Cuidado Personal;Venta Directa;20260209;Zona Occidente;3000;FRIENDS JABON INTIMO (12x240ML);1,000;CS;12,000;ST;20152,46;20152,46;3224,39;23376,85;Factura;Crédito 15 Días;20260224;VED;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628184;1002065548;Friends;;Original;KG;2,892;;2,892;Supermercado;PH-Jabón Líquido;HIGIENE PERSONAL;382,63180;02;2026;52,67;52,67;8,43;61,09;COMERCIO TRADICIONAL;50001123;Cadenas;;0010000063;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
