Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
SOFT DRINKS COMPANY, C.A.;Manufactura;N/C Dev. Nac. P.PET;8200001911;Preformas;Venta Directa;20251112;Zona Centro;3000;PREFORMAS 42,64GR CR 8828 MAQ SOFT DRI;-185472,000;PZA;-185472,000;PZA;-0,03;-5063,39;-810,14;-5873,53;Abono;Contado;20251112;USD;NA;;GV ClReg. Proy. PET;GLISNEIDY ISABEL FARFAR;00-0151949;1306000886;Long Finish;Transparente;44 gr.;G;-7908526,080;TO;-7,909;Carbonatadas;PP-Preforma;PREFORMAS;0,00000;11;2025;-0,03;-5063,39;-810,14;-5873,53;SOFT DRINKS COMPANY,;70000772;Precio Base General;;0010002882;17;01;X;03.12.2025 - 11:15:05;101;schlechte Qualität;00100095;1300
SOFT DRINKS COMPANY, C.A.;Manufactura;N/C Dev. Nac. P.PET;8200001912;Preformas;Venta Directa;20251112;Zona Centro;3000;PREFORMAS 42,64GR CR 8828 MAQ SOFT DRI;-38640,000;PZA;-38640,000;PZA;-0,03;-1054,87;-168,78;-1223,65;Abono;Contado;20251112;USD;NA;;GV ClReg. Proy. PET;GLISNEIDY ISABEL FARFAR;00-0151950;1306000887;Long Finish;Transparente;44 gr.;G;-1647609,600;TO;-1,648;Carbonatadas;PP-Preforma;PREFORMAS;0,00000;11;2025;-0,03;-1054,87;-168,78;-1223,65;SOFT DRINKS COMPANY,;70000772;Precio Base General;;0010002882;17;01;X;03.12.2025 - 11:15:05;101;schlechte Qualität;00100095;1300
SOFT DRINKS COMPANY, C.A.;Manufactura;N/C Dev. Nac. P.PET;8200001913;Preformas;Venta Directa;20251112;Zona Centro;3000;PREF TRANSP 38,05 MAQ SOFT DRI CR-8828;-12943,000;PZA;-12943,000;PZA;-1,34;-17364,33;-2778,29;-20142,62;Abono;Contado;20251112;VED;NA;;GV ClReg. Proy. PET;GLISNEIDY ISABEL FARFAR;00-0151951;1306000888;Long Finish;Transparente;44 gr.;G;-492481,150;TO;-0,492;Carbonatadas;PP-Preforma;PREFORMAS;233,04580;11;2025;-0,01;-74,51;-11,92;-86,43;SOFT DRINKS COMPANY,;70000762;Precio Base General;;0010002882;17;01;X;03.12.2025 - 11:15:05;101;schlechte Qualität;00100095;1300
 INDUSTRIAS MICROKILL, C.A;Manufactura;Fact. Nac. Ampo.;7000011913;Inyecto Soplado;Venta Directa;20251106;Zona Centro;3000;ENV PET TRANSP COSMETIC OVAL 100 ML (PH);936,000;PZA;936,000;PZA;38,48;36018,61;5762,98;41781,59;Factura;Contado;20251106;VED;NA;;GV ClReg. Ampofr.;HORACIO HERNANDEZ;00-056440;1202009209;Cosmetica Cilindrica;Transparente;100 ml.;G;14976,000;TO;0,015;Medicina Humana;AM-Cosmética;ENVASES PT;227,55670;11;2025;0,17;158,28;25,33;183,61; INDUSTRIAS MICROKIL;70000421;Precio Base General;;0010002898;17;02;X;03.12.2025 - 11:15:05;;;00120003;1200
 INDUSTRIAS MICROKILL, C.A;Manufactura;Fact. Nac. Ampo.;7000011913;Inyecto Soplado;Venta Directa;20251106;Zona Centro;3000;ENVASE PET AMBAR FARMA 120 ML (18gr);2340,000;PZA;2340,000;PZA;45,58;106651,44;17064,23;123715,67;Factura;Contado;20251106;VED;NA;;GV ClReg. Ampofr.;HORACIO HERNANDEZ;00-056440;1202009209;Farma S/Impresión;Ambar;120 ml.;G;42120,000;TO;0,042;Medicina Humana;AM-Farma;ENVASES PT;227,55670;11;2025;0,20;468,68;74,99;543,67; INDUSTRIAS MICROKIL;70000667;Precio Base General;;0010002898;17;02;X;03.12.2025 - 11:15:05;;;00120003;1200
 INDUSTRIAS MICROKILL, C.A;Manufactura;Fact. Nac. Ampo.;7000011979;Inyecto Soplado;Venta Directa;20251126;Zona Centro;3000;ENVASE PET AMBAR FARMA 120 ML (18gr);1755,000;PZA;1755,000;PZA;49,38;86667,24;13866,76;100534,00;Factura;Contado;20251126;VED;NA;;GV ClReg. Ampofr.;HORACIO HERNANDEZ;00-056511;1202009263;Farma S/Impresión;Ambar;120 ml.;G;31590,000;TO;0,032;Medicina Humana;AM-Farma;ENVASES PT;243,57270;11;2025;0,20;355,82;56,93;412,75; INDUSTRIAS MICROKIL;70000667;Precio Base General;;0010002898;17;02;X;03.12.2025 - 11:15:05;;;00120003;1200
FARMAGRO, C.A.;Manufactura;Fact. Nac. Ampo.;7000011954;Inyecto Soplado;Venta Directa;20251119;Zona Centro;3000;ENVASE PET AMBAR FARMA 240 ML;1008,000;PZA;1008,000;PZA;61,00;61489,90;9838,38;71328,28;Factura;Contado;20251119;VED;NA;;GV ClReg. Ampofr.;HORACIO HERNANDEZ;00-056485;1202009244;Farma S/Impresión;Ambar;240 ml.;G;23103,360;TO;0,023;Comercializadora;AM-Farma;ENVASES PT;237,75050;11;2025;0,26;258,63;41,38;300,01;FARMAGRO, C.A.;70000059;Precio Base General;;0010002911;17;02;;03.12.2025 - 11:15:05;;;00120003;1200
DROGUERIA SALUD SS, C.A;Manufactura;Fact. Nac. Ampo.;7000011948;Inyecto Soplado;Venta Directa;20251117;Zona Centro;3000;ENVASE PET AMBAR FARMA 180 ML;8448,000;PZA;8448,000;PZA;60,83;513902,82;82224,45;596127,27;Factura;Contado;20251117;VED;NA;;GV ClReg. Ampofr.;JORGE REYES;00-056479;1202009239;Farma S/Impresión;Ambar;180 ml.;G;199626,240;TO;0,200;Drogueria;AM-Farma;ENVASES PT;236,46010;11;2025;0,26;2173,32;347,73;2521,05;DROGUERIA SALUD SS,;70000058;Precio Base General;;0010002941;17;02;X;03.12.2025 - 11:15:05;;;00120005;1200
GLOBAL GLAM COSMETICS, C.A.;Manufactura;Fact. Nac. Ampo.;7000011925;Inyecto Soplado;Venta Directa;20251110;Zona Metropolitana;3000;ENV.PET TRANSP COSMETIC 200 ML SENSITIVE;1829,000;PZA;1829,000;PZA;67,61;123663,94;19786,23;143450,17;Factura;Contado;20251110;VED;NA;;GV ClReg. Ampofr.;RAMON DAZA;00-056452;1202009216;Cosmetica Sensitive;Transparente;200 ml.;G;40238,000;TO;0,040;Cosmetica;AM-Cosmética;ENVASES PT;231,04620;11;2025;0,29;535,23;85,64;620,87;GLOBAL GLAM COSMETIC;70000042;Precio Base General;;0010002946;17;02;X;03.12.2025 - 11:15:05;;;00120004;1200
GLOBAL GLAM COSMETICS, C.A.;Manufactura;Fact. Nac. Ampo.;7000011941;Inyecto Soplado;Venta Directa;20251114;Zona Metropolitana;3000;ENV.PET TRANSP COSMETIC 200 ML SENSITIVE;826,000;PZA;826,000;PZA;69,68;57554,82;9208,77;66763,59;Factura;Contado;20251114;VED;NA;;GV ClReg. Ampofr.;RAMON DAZA;00-056468;1202009237;Cosmetica Sensitive;Transparente;200 ml.;G;18172,000;TO;0,018;Cosmetica;AM-Cosmética;ENVASES PT;234,87150;11;2025;0,30;245,05;39,21;284,26;GLOBAL GLAM COSMETIC;70000042;Precio Base General;;0010002946;17;02;X;03.12.2025 - 11:15:05;;;00120004;1200
GLOBAL GLAM COSMETICS, C.A.;Manufactura;Fact. Nac. Ampo.;7000011992;Inyecto Soplado;Venta Directa;20251128;Zona Metropolitana;3000;ENV.PET TRANSP COSMETIC 200 ML SENSITIVE;590,000;PZA;590,000;PZA;72,83;42968,18;6874,91;49843,09;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;RAMON DAZA;00-056524;1202009272;Cosmetica Sensitive;Transparente;200 ml.;G;12980,000;TO;0,013;Cosmetica;AM-Cosmética;ENVASES PT;245,66970;11;2025;0,30;174,90;27,98;202,89;GLOBAL GLAM COSMETIC;70000042;Precio Base General;;0010002946;17;02;X;03.12.2025 - 11:15:05;;;00120004;1200
GLOBAL GLAM COSMETICS, C.A.;Manufactura;Fact. Nac. Ampo.;7000011998;Inyecto Soplado;Venta Directa;20251128;Zona Metropolitana;3000;ENV.PET TRANSP COSMETIC 200 ML SENSITIVE;1062,000;PZA;1062,000;PZA;72,69;77196,66;12351,47;89548,13;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;RAMON DAZA;00-056530;1202009265;Cosmetica Sensitive;Transparente;200 ml.;G;23364,000;TO;0,023;Cosmetica;AM-Cosmética;ENVASES PT;245,66970;11;2025;0,30;314,23;50,28;364,51;GLOBAL GLAM COSMETIC;70000042;Precio Base General;;0010002946;17;02;X;03.12.2025 - 11:15:05;;;00120004;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011927;Desperdicio;Venta Directa;20251110;Zona Centro;2006;DESPERDICIO ENVASES PET TRANSPARENTE;1112,25;KG;1269,96;KG;65,66;91659,80;12480,06;112694,22;Factura;Contado;20251110;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056454;1202009228;Desperdicios;;;KG;1162,000;TO;1,162;Transporte;Desperdicio;BOTELLAS GASEOSAS;231,04620;11;2025;0,40;351,49;61,22;424,54;GLENNIS YOLANIS;30000003;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011927;Desperdicio;Venta Directa;20251110;Zona Centro;2006;DESPERDICIO DE TAPAS;615,500;KG;615,500;KG;77,68;47812,04;7649,93;55461,97;Factura;Contado;20251110;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056454;1202009228;Desperdicios;;;KG;615,500;TO;0,616;Transporte;Desperdicio;POLIETILENO;231,04620;11;2025;0,34;206,94;33,11;240,05;GLENNIS YOLANIS;30000059;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011947;Desperdicio;Venta Directa;20251117;Zona Centro;2006;DESPERDICIO ENVASES PET TRANSPARENTE;648,500;KG;648,500;KG;79,86;51789,21;8286,27;60075,48;Factura;Contado;20251117;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056478;1202009242;Desperdicios;;;KG;648,500;TO;0,649;Transporte;Desperdicio;BOTELLAS GASEOSAS;236,46010;11;2025;0,34;219,02;35,04;254,06;GLENNIS YOLANIS;30000003;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011947;Desperdicio;Venta Directa;20251117;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;149,500;KG;149,500;KG;79,86;11939,07;1910,25;13849,32;Factura;Contado;20251117;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056478;1202009242;;;;KG;149,500;TO;0,150;Transporte;Desperdicio;BOTELLAS GASEOSAS;236,46010;11;2025;0,34;50,49;8,08;58,57;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011974;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO ENVASES PET TRANSPARENTE;704,000;KG;704,000;KG;82,14;57826,56;9252,25;67078,81;Factura;Contado;20251124;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056506;1202009261;Desperdicios;;;KG;704,000;TO;0,704;Transporte;Desperdicio;BOTELLAS GASEOSAS;241,57800;11;2025;0,34;239,37;38,30;277,67;GLENNIS YOLANIS;30000003;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011974;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO PURGA DE PET;382,000;KG;382,000;KG;19,33;7384,06;1181,45;8565,51;Factura;Contado;20251124;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056506;1202009261;Desperdicios;;;KG;382,000;TO;0,382;Transporte;Desperdicio;RESINAS(POLI/SILICON;241,57800;11;2025;0,08;30,57;4,89;35,46;GLENNIS YOLANIS;30000009;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011974;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO DE TAPAS;376,500;KG;376,500;KG;82,14;30925,71;4948,11;35873,82;Factura;Contado;20251124;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056506;1202009261;Desperdicios;;;KG;376,500;TO;0,377;Transporte;Desperdicio;POLIETILENO;241,57800;11;2025;0,34;128,02;20,48;148,50;GLENNIS YOLANIS;30000059;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011997;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO DE TARRO;48,500;KG;48,500;KG;83,53;4051,21;648,19;4699,40;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056529;1202009279;Desperdicios;;;KG;48,500;TO;0,049;Transporte;Desperdicio;BOTELLAS GASEOSAS;245,66970;11;2025;0,34;16,49;2,64;19,13;GLENNIS YOLANIS;30001078;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011997;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO DE TAPAS;279,15;KG;248,28;KG;90,73;22708,85;3142,90;23259,48;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056529;1202009279;Desperdicios;;;KG;255,500;TO;0,256;Transporte;Desperdicio;POLIETILENO;245,66970;11;2025;0,35;74,51;12,28;114,71;GLENNIS YOLANIS;30000059;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011997;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO PURGA DE PET;295,500;KG;295,500;KG;19,65;5806,58;929,05;6735,63;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056529;1202009279;Desperdicios;;;KG;295,500;TO;0,296;Transporte;Desperdicio;RESINAS(POLI/SILICON;245,66970;11;2025;0,08;23,64;3,78;27,42;GLENNIS YOLANIS;30000009;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011997;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;227,000;KG;227,000;KG;83,53;18961,31;3033,81;21995,12;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056529;1202009279;;;;KG;227,000;TO;0,227;Transporte;Desperdicio;BOTELLAS GASEOSAS;245,66970;11;2025;0,34;77,18;12,35;89,53;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Ampo.;7000011997;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO ENVASES PET TRANSPARENTE;1103,46;KG;931,48;KG;75,98;74224,95;13453,43;115075,34;Factura;Contado;20251128;VED;NA;;GV ClReg. Ampofr.;OFICINA AMPOFRASCA;00-056529;1202009279;Desperdicios;;;KG;1021,500;TO;1,022;Transporte;Desperdicio;BOTELLAS GASEOSAS;245,66970;11;2025;0,40;339,51;52,12;461,04;GLENNIS YOLANIS;30000003;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00120002;1200
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019815;Desperdicio;Venta Directa;20251110;Zona Centro;2006;BOLSAS PLASTICAS TIPO D.;369,000;KG;369,000;KG;6,85;2527,65;404,42;2932,07;Factura;Contado;20251110;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151908;1302007605;Desperdicios;;;KG;369,000;TO;0,369;Transporte;Desperdicio;MATERIAL EMBALAJE;231,04620;11;2025;0,03;10,94;1,75;12,69;GLENNIS YOLANIS;30000068;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019815;Desperdicio;Venta Directa;20251110;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;1620,89;KG;1854,02;KG;92,38;141857,69;17816,01;172827,17;Factura;Contado;20251110;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151908;1302007605;Desperdicios;;;KG;1759,000;TO;1,759;Transporte;Desperdicio;BOTELLAS GASEOSAS;231,04620;11;2025;0,35;573,87;98,26;599,11;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019815;Desperdicio;Venta Directa;20251110;Zona Centro;2006;DESPERDICIO PREFORMA ENTERA PET;610,500;KG;610,500;KG;77,68;47423,64;7587,78;55011,42;Factura;Contado;20251110;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151908;1302007605;Desperdicios;;;G;0,611;TO;0,000;Transporte;Desperdicio;PREFORMAS;231,04620;11;2025;0,34;205,26;32,84;238,10;GLENNIS YOLANIS;30000006;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019892;Desperdicio;Venta Directa;20251117;Zona Centro;2006;PREFORMA ENTERA DESPERDICIO COLOR;2026,500;KG;2026,500;KG;79,86;161836,29;25893,81;187730,10;Factura;Contado;20251117;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151993;1302007617;Desperdicios;;;G;2,027;TO;0,000;Transporte;Desperdicio;PREFORMAS;236,46010;11;2025;0,34;684,41;109,51;793,92;GLENNIS YOLANIS;30001168;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019892;Desperdicio;Venta Directa;20251117;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;728,500;KG;728,500;KG;79,86;58178,01;9308,48;67486,49;Factura;Contado;20251117;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151993;1302007617;Desperdicios;;;KG;728,500;TO;0,729;Transporte;Desperdicio;BOTELLAS GASEOSAS;236,46010;11;2025;0,34;246,04;39,37;285,40;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019892;Desperdicio;Venta Directa;20251117;Zona Centro;2006;DESPERDICIO PURGA DE PET;735,500;KG;735,500;KG;18,79;13820,05;2211,21;16031,26;Factura;Contado;20251117;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151993;1302007617;Desperdicios;;;KG;735,500;TO;0,736;Transporte;Desperdicio;RESINAS(POLI/SILICON;236,46010;11;2025;0,08;58,45;9,35;67,80;GLENNIS YOLANIS;30000009;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019892;Desperdicio;Venta Directa;20251117;Zona Centro;2006;DESPERDICIO PREFORMA ENTERA PET;1666,000;KG;1666,000;KG;79,86;133046,76;21287,48;154334,24;Factura;Contado;20251117;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151993;1302007617;Desperdicios;;;G;1,666;TO;0,000;Transporte;Desperdicio;PREFORMAS;236,46010;11;2025;0,34;562,66;90,03;652,69;GLENNIS YOLANIS;30000006;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019892;Desperdicio;Venta Directa;20251117;Zona Centro;2006;BOLSAS PLASTICAS TIPO D.;310,500;KG;310,500;KG;7,05;2189,03;350,24;2539,27;Factura;Contado;20251117;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0151993;1302007617;Desperdicios;;;KG;310,500;TO;0,311;Transporte;Desperdicio;MATERIAL EMBALAJE;236,46010;11;2025;0,03;9,26;1,48;10,74;GLENNIS YOLANIS;30000068;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019941;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;2295,000;KG;2295,000;KG;82,14;188511,30;30161,81;218673,11;Factura;Contado;20251124;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152044;1302007629;Desperdicios;;;KG;2295,000;TO;2,295;Transporte;Desperdicio;BOTELLAS GASEOSAS;241,57800;11;2025;0,34;780,33;124,85;905,19;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019941;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO DE TAPAS;441,500;KG;441,500;KG;82,14;36264,81;5802,37;42067,18;Factura;Contado;20251124;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152044;1302007629;Desperdicios;;;KG;441,500;TO;0,442;Transporte;Desperdicio;POLIETILENO;241,57800;11;2025;0,34;150,12;24,02;174,13;GLENNIS YOLANIS;30000059;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019941;Desperdicio;Venta Directa;20251124;Zona Centro;2006;PREFORMA ENTERA DESPERDICIO COLOR;727,000;KG;727,000;KG;82,14;59715,78;9554,52;69270,30;Factura;Contado;20251124;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152044;1302007629;Desperdicios;;;G;0,727;TO;0,000;Transporte;Desperdicio;PREFORMAS;241,57800;11;2025;0,34;247,19;39,55;286,74;GLENNIS YOLANIS;30001168;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019941;Desperdicio;Venta Directa;20251124;Zona Centro;2006;BOLSAS PLASTICAS TIPO D.;134,000;KG;134,000;KG;7,25;971,50;155,44;1126,94;Factura;Contado;20251124;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152044;1302007629;Desperdicios;;;KG;134,000;TO;0,134;Transporte;Desperdicio;MATERIAL EMBALAJE;241,57800;11;2025;0,03;4,02;0,64;4,66;GLENNIS YOLANIS;30000068;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000019941;Desperdicio;Venta Directa;20251124;Zona Centro;2006;DESPERDICIO PREFORMA ENTERA PET;220,500;KG;220,500;KG;82,14;18111,87;2897,90;21009,77;Factura;Contado;20251124;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152044;1302007629;Desperdicios;;;G;0,221;TO;0,000;Transporte;Desperdicio;PREFORMAS;241,57800;11;2025;0,34;74,97;12,00;86,97;GLENNIS YOLANIS;30000006;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000020031;Desperdicio;Venta Directa;20251128;Zona Centro;2006;BOLSAS PLASTICAS TIPO D.;179,000;KG;179,000;KG;7,37;1319,23;211,08;1530,31;Factura;Contado;20251128;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152141;1302007642;Desperdicios;;;KG;179,000;TO;0,179;Transporte;Desperdicio;MATERIAL EMBALAJE;245,66970;11;2025;0,03;5,37;0,86;6,23;GLENNIS YOLANIS;30000068;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000020031;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO DE TAPAS;345,000;KG;345,000;KG;83,53;28817,85;4610,86;33428,71;Factura;Contado;20251128;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152141;1302007642;Desperdicios;;;KG;345,000;TO;0,345;Transporte;Desperdicio;POLIETILENO;245,66970;11;2025;0,34;117,30;18,77;136,07;GLENNIS YOLANIS;30000059;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000020031;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO RESINA CONTAMINADA;412,000;KG;412,000;KG;83,53;34414,36;5506,30;39920,66;Factura;Contado;20251128;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152141;1302007642;Desperdicios;;;KG;412,000;TO;0,412;Transporte;Desperdicio;RESINAS(POLI/SILICON;245,66970;11;2025;0,34;140,08;22,41;162,50;GLENNIS YOLANIS;30000020;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
GLENNIS YOLANIS PEREZ PEREZ;Manufactura;Fact. Nac. Proy. PET;8000020031;Desperdicio;Venta Directa;20251128;Zona Centro;2006;DESPERDICIO BOTELLA DE COLOR;1997,500;KG;1997,500;KG;83,53;166851,18;26696,19;193547,37;Factura;Contado;20251128;VED;NA;;GV ClReg. Proy. PET;OFICINA PROYECTOS PET;00-0152141;1302007642;Desperdicios;;;KG;1997,500;TO;1,998;Transporte;Desperdicio;BOTELLAS GASEOSAS;245,66970;11;2025;0,34;679,17;108,67;787,84;GLENNIS YOLANIS;30000012;Precio Base General;;0010003052;17;01;X;03.12.2025 - 11:15:05;;;00130005;1300
